addr,location,agency,_X,_Y
서울특별시 강남구 개포로109길 74 (개포동),중앙현관 우편 보건실 복포 창문쪽,서울대진초등학교,127.0780806,37.49701277
"서울특별시 강북구 한천로159길 8 래미안수유아파트(임대) (수유동, 래미안수유아파트)",제2관리사무실 안(107동104호),래미안수유아파트(임대),127.0181599,37.64493176
서울특별시 송파구 중대로10길 40-18,1층 보건실 앞 복도,가원중학교,127.1229133,37.49065024
서울특별시 노원구 동일로242길 95,정문 경비실 내,수락현대아파트,127.0606018,37.67502541
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",205동2,성내삼성아파트,127.125443,37.53083821
서울특별시 도봉구 도봉로170길 2 (도봉동),도봉역 맞이방 고객지원실,1호선 도봉역,127.0457722,37.68037632
서울특별시 강남구 선릉로115길 42 (논현동),보건실,서울학동초등학교,127.0395978,37.51226066
서울특별시 송파구 문정로 73,보건실 밖 복도,문정중학교,127.1300216,37.4884824
서울특별시 관악구 호암로 498,보건실 앞,서울신우초등학교,126.9321021,37.46212526
서울특별시 강남구 광평로51길 46 (수서동),보건실,서울수서초등학교,127.1015823,37.49115169
서울특별시 송파구 양재대로 1242,본관 중앙현관 방송실 맞은편,오륜중학교,127.1389233,37.51632416
서울특별시 중구 을지로 227 (을지로5가),BF1 사물함옆,훈련원공원종합체육관,127.0029837,37.56750506
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","4동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 도봉구 마들로 551 (창동) 쌍용아파트,관리동 1층,창동쌍용아파트,127.048012,37.66029871
서울특별시 송파구 양재대로 1278,보건실 앞,보성중학교,127.1350431,37.51982032
서울특별시 서초구 염곡말길 9 4층 (염곡동),서초구치매지원센터,서초구치매안심센터,127.0506991,37.46182446
서울특별시 강남구 도곡로64길 21 (대치동),교무실 옆,단국대학교사범대학부속중학교,127.0560552,37.49505632
서울특별시 중구 퇴계로20나길 31-7 (예장동),1층 중앙현관문 옆배움터지킴이 시무실 앞,숭의초등학교,126.9856725,37.55776644
"서울특별시 중구 퇴계로 375, 성동글로벌경영고등학교 (신당동)",보건실 옆,성동글로벌경영고등학교,127.0135239,37.5658533
서울특별시 송파구 오금로29길 31,후관 1층 보건실 앞,방산중학교,127.1218744,37.5093709
서울특별시 도봉구 마들로 656 (방학동),의회사무국 1층 복도,도봉구의회,127.0471316,37.6687165
서울특별시 노원구 중계로16나길 11,중계본동아파트관리소 내,동진아파트,127.0821594,37.65222425
서울특별시 도봉구 마들로 656,도봉구청 4층 구내식당,도봉구청,127.0471316,37.6687165
서울특별시 서초구 방배중앙로13길 26 (방배동)  다목적실 옆,동관1층 과학실2 옆,서울방배초등학교,126.9878406,37.48669329
서울특별시 도봉구 덕릉로 349 (창동) 주공4단지아파트,1층 관리실,창동주공4단지아파트,127.0461291,37.64504628
"서울특별시 강북구 삼양로58가길 15, 신성북교회 (미아동)",정문 우측 벽면,신성북교회,127.0198211,37.62751026
서울특별시 강남구 영동대로4길 20 (일원동),본관 1층 중앙현관,서울일원초등학교,127.0763262,37.48978929
"서울특별시 강북구 한천로105길 24 번동주공제2단지아파트 (번동, 번동2단지주공아파트)",관리사무소 1층 현관,번동주공2단지아파트,127.0456361,37.62709152
서울특별시 강북구 한천로 940 번동프라자약국 (번동),출입문 우측 거울 앞,번동프라자약국,127.0356004,37.63484452
서울특별시 강남구 학동로 610 (삼성동),본관 중앙현관 보건실 우측,서울봉은초등학교,127.0609326,37.52008274
서울특별시 용산구 백범로 329 꿈나무종합타운 (원효로1가),꿈나무종합타운 1층 안내접수처,용산꿈나무종합타운,126.9653955,37.53911939
서울특별시 용산구 백범로 350,수영장 입구 내,용산구문화체육센터(용산구시설관리공단),126.967628,37.53724205
서울특별시 용산구 녹사평대로 150 보건소 지하 2층,안내휴게소 tv 옆,용산구치매지원센터,126.9904791,37.53245212
서울특별시 송파구 양재대로 1196,중앙현관복도,오륜초등학교,127.1351239,37.51203914
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",104동1,성내삼성아파트,127.125443,37.53083821
서울특별시 강남구 광평로59길 57 (수서동),보건실,수서중학교,127.1023806,37.49120576
"서울특별시 도봉구 방학로3길 117, 도봉보건소,  쌍문2동주민센터 (쌍문동)",7층 대강당 옆,도봉구보건소,127.0388301,37.65794043
서울특별시 송파구 동남로 189,관리사무소 입구,가락쌍용프라자,127.1298542,37.49466162
서울특별시 송파구 석촌호수로 81,현관옆,버들초등학교,127.089,37.51023546
서울특별시 관악구 성현로 57,3층 로비 계단 옆,구암고등학교,126.9511832,37.49219192
서울특별시 강남구 삼성로135길 42 (청담동),보건실,서울언북초등학교,127.0456803,37.52008996
서울특별시 관악구 신림로 40,1층 중앙현관,신림중학교,126.9449861,37.46991654
"서울특별시 도봉구 덕릉로63가길 43 (창동, 창동대우아파트)",제1경비 초소,창동대우아파트,127.0359341,37.64178614
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","2동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 강서구 공항대로36길 74 중앙현관,중앙현관 1층 행정실 옆,가곡초등학교,126.8358953,37.55579765
서울특별시 관악구 남부순환로163길 14,1층 행정실 옆,남부초등학교,126.9222548,37.48511896
"서울특별시 강북구 삼각산로 143-1 수유벽산아파트 (수유동, 수유벽산아파트)",관리사무소 입구 왼쪽 벽면,수유벽산아파트,127.0185612,37.64309557
서울특별시 송파구 풍성로 43,중앙현관,풍납초등학교,127.1174472,37.53518867
서울특별시 강남구 역삼로 313 서울도성초등학교,본관 1층 중앙현관 좌측 교무실 옆,서울도성초등학교,127.0490152,37.50117873
서울특별시 송파구 올림픽로37길 109,1층 행정실 옆,잠현초등학교,127.1047231,37.52258636
서울특별시 노원구 초안산로5길 22 (월계동) 대우아파트,관리사무소,월계대우아파트,127.0508248,37.63281777
서울특별시 강남구 헌릉로618길 8 (세곡동),본관 1층 보건실 입구,서울대왕초등학교,127.1055905,37.46461996
서울특별시 강남구 자곡로 55 (세곡동),2층 후관 보건실 복도,서울세명초등학교,127.0910757,37.46885752
서울특별시 서초구 언남길 8 (양재동),중앙현관,서울매헌초등학교,127.0421555,37.47093781
서울특별시 강서구 방화대로 241 교무실,1층 현관,공항중학교,126.8149649,37.56217312
서울특별시 강북구 인수봉로 291 강북구장애인회관 (수유동),2층 급식소 내 이동신 운반카 위,강북구장애인단체총연합회,127.010518,37.64479754
서울특별시 마포구 마포대로 249 (아현동),본관2층 당직실앞,아현산업정보학교,126.9581656,37.5569016
서울특별시 도봉구 덕릉로 376 (창동),"녹천역 북부역사 맞이방 내/ 1,2번출구 쪽",1호선 녹천역,127.0509214,37.64569826
서울특별시 강북구 삼양로92길 40 강북노인종합복지관,3층 엘레베이터 우측,강북노인종합복지관,127.0187529,37.63568736
서울특별시 도봉구 마들로11길 77,창동역(1호선) 의정부승강장(3-3),1호선 창동역,127.0477154,37.65321758
서울특별시 강북구 도봉로 302 한국마사회강북지점 (번동),1층,한국마사회 강북지점,127.0237002,37.63533969
서울특별시 관악구 봉천로 505,교무실,원당초등학교,126.9564151,37.48110868
서울특별시 용산구 새창로44길 10 건너편 용산전자상가 제4 공영주차장,제4 공영주차장 정산부스 내,제4 공영주차장(용산구시설관리공단),126.9615427,37.53411111
서울특별시 송파구 위례순환로 439,1층 중앙현관,송례초등학교,127.1384405,37.47789129
서울특별시 강북구 솔샘로 159 벽산라이브파크아파트,106동과 107동 사이 관리사무소 (2층) 내,벽산라이브파크아파트,127.0118734,37.62083478
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",201동3,성내삼성아파트,127.125443,37.53083821
서울특별시 중구 환일길 47 (만리동2가),보건실,환일고등학교,126.9618192,37.55281627
서울특별시 용산구 이촌로71길 42,맞이방 게이트 앞,경의중앙선 이촌역,126.9735961,37.52223064
서울특별시 강북구 도봉로 74 햇빛병원 (미아동),5층 수술실 입구,햇빛병원,127.0302837,37.61576555
서울특별시 강북구 삼양로 431-1 수유대학약국 (수유동),진열대 위,수유대학약국,127.0164309,37.64202508
"서울특별시 중구 매봉18길 111, 대경중고등학교 (신당동)",보건실,대경중학교,127.0169798,37.55637539
서울특별시 서초구 양재대로2길 109 (우면동) 서초참누리에코리치 관리사무소,관리사무소,서초호반써밋,127.0117492,37.45646908
"서울특별시 강남구 남부순환로 2807, 숙명여자고등학교 (도곡동)",체육관 내 벽면,숙명여자고등학교,127.0544874,37.49085098
서울특별시 송파구 충민로 99,1층 중앙현관 엘리베이터옆,문현중학교,127.1279466,37.48058534
서울특별시 강북구 인수봉로37길 24 (수유동),보건실 내,유현초등학교,127.0113949,37.63170926
서울특별시 노원구 동일로183길 34,공릉1동아파트관리소 내,대아2차아파트,127.0713903,37.62328327
서울특별시 서초구 양재대로2길 34 (우면동) 엘에이치서초3단지,관리사무소,엘에이치서초3단지,127.0225534,37.45817174
서울특별시 강남구 광평로31길 74 (수서동),본관 1층,서울왕북초등학교,127.0860548,37.4863283
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",301동1,성내삼성아파트,127.125443,37.53083821
"서울특별시 강북구 오패산로 260 (미아동, 대성그린빌라)",경비실 안,대성그린빌라,127.0314117,37.6236108
서울특별시 강남구 개포로22길 87 (개포동),보건실 앞,서울포이초등학교,127.0518868,37.47523947
서울특별시 강서구 방화대로50길 22 보건실,1층 중앙현관,정곡초등학교,126.819234,37.57704558
서울특별시 도봉구 창포원로 45  (도봉동),1층 출입구,다락원체육공원,127.0470069,37.69154225
서울특별시 노원구 덕릉로89길 8,중계4동아파트관리소 내,성원2차아파트,127.0749661,37.66122183
서울특별시 강남구 양재천로 321 (대치동),1층 현관 복도 북카페 맞은편,대청중학교,127.0583507,37.49043013
서울특별시 용산구 청파로20길 83 건너편 용산전자상가 제1 공영주차장,제1 공영주차장 정산부스 내,제1 공영주차장(용산구시설관리공단),126.9639512,37.53165777
서울특별시 영등포구 영중로 15 영등포 CGV,영등포 CGV 1관 앞,CGV영등포,126.9043784,37.51687231
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",102동1,성내삼성아파트,127.125443,37.53083821
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","3동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 노원구 노원로34길 34,상계2동아파트관리소 내,성원아파트,127.0657824,37.66034293
서울특별시 강북구 덕릉로 42 수유프라자약국 (수유동),출입문 우측 바닥,수유프라자약국,127.0182334,37.63408266
서울특별시 용산구 한강대로77길 25,맞이방 벽면,남영역(경의중앙),126.971333,37.54056485
서울특별시 강남구 압구정로61길 36 (청담동),본관 2층 보건실앞 복도,청담중학교,127.0448089,37.52865759
서울특별시 강북구 도봉로 196 삼화온누리약국 (미아동),진열대 위,삼화온누리약국,127.0265749,37.62614589
서울특별시 도봉구 마들로 536(창동),1층 입구 로비,도봉통합복지센터,127.0508785,37.65985899
서울특별시 강남구 광평로20길 63 (일원동),1층 보건실 앞,서울로봇고등학교,127.0845768,37.48073286
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","5동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 송파구 송파대로32길 15,105동 경로당 내,가락금호,127.1168819,37.49590921
서울특별시 서초구 신반포로 55-4 (반포동)  보건실 앞 복도,보건실 앞 복도,서울반포초등학교,126.9907202,37.50239298
서울특별시 송파구 올림픽로12길 51,본관1층 중앙현관,잠전초등학교,127.0840364,37.50729137
서울특별시 강북구 삼양로99길 36 우이초등학교 (수유동),본관 1층 중앙현관기둥,우이초등학교,127.0155946,37.63858666
서울특별시 강남구 일원로 21 (일원동),보건실 안 출입문 옆쪽 벽면,서울영희초등학교,127.0806411,37.49229245
서울특별시 강북구 삼양로92길 40 강북노인종합복지관,1층 엘레베이터앞,강북노인종합복지관,127.0187529,37.63568736
"서울특별시 강북구 오현로 207(번동, 번동주공아파트)",관리사무소 앞,번동주공4단지아파트,127.0409238,37.63091659
서울특별시 용산구 한강대로 255,1층 로비,시립청소년미디어센터,126.9724606,37.54095567
서울특별시 서초구 서운로 35 (서초동),교무실 앞,서울서이초등학교,127.0262341,37.49174788
서울특별시 송파구 올림픽로4길 15,관리사무소 출입문 우측벽면,아시아선수촌아파트,127.0750369,37.50760996
서울특별시 강서구 공항대로3길 18 보건교육실,본관 1층 엘리베이터  옆 우측벽면,송정초등학교,126.8112586,37.56312501
"서울특별시 중구 손기정로 73, 봉래초등학교 (만리동2가)",보건실,서울봉래초등학교,126.9652325,37.55638219
서울특별시 용산구 청파로 74 뒤 용산전자상가 공영주차장 통합사무실,통합사무실 내,주차장 통합사무실(용산구시설관리공단),126.9595586,37.53278787
서울특별시 도봉구 도봉로150다길 3 (방학동),방학역 맞이방 구매표창구 앞,1호선 방학역,127.0444191,37.66634005
서울특별시 강남구 광평로20길 7 (수서동),보건실 바로 앞,대왕중학교,127.0873375,37.48345924
서울특별시 강동구 풍성로 128,204동2,성내삼성아파트,127.125443,37.53083821
서울특별시 강남구 강남대로66길 21 (역삼동),교무실 앞 복도 벽면,서울역삼초등학교,127.0331626,37.4929292
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",101동1,성내삼성아파트,127.125443,37.53083821
서울특별시 용산구 효창원로 161,민원실 안쪽,효창동주민센터,126.9618378,37.54250943
서울특별시 강북구 한천로 897 강북구보건소 (번동),1층 보건소 정문 좌측,강북구보건소,127.03878,37.63213135
서울특별시 용산구 효창원로 228,1층 엘리베이터 앞,서울청파초등학교,126.9648706,37.54754824
서울특별시 강서구 양천로69길 35 본관1층 보건실 옆,1층 중앙현관,염경중학교,126.8712815,37.55395615
서울특별시 강남구 일원로14길 22 (일원동),보건실 앞 복도,중산고등학교,127.0805288,37.48569137
"서울특별시 강북구 삼양로 246-14 (미아동, 미아 에스에이치빌 아파트)",1층 엘레베이터 앞,SH-Ville아파트,127.0191994,37.62542474
서울특별시 서초구 양재대로2길 90 (우면동) 엘에이치스타힐스,관리사무소 입구,서초힐스아파트,127.0170057,37.45718653
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","1동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 강서구 허준로 186 2층 보건실,2층 보건실,가양초등학교,126.8588497,37.56173098
서울특별시 강남구 역삼로87길 26 (대치동),본관 좌측 보건실 옆 복도,대명중학교,127.060986,37.50633814
서울특별시 강북구 한천로124길 14 (번동),보건실 출입문 좌측벽면,수송초등학교,127.0332059,37.63732367
서울특별시 강서구 양천로59길 31 1층 보건실 앞,1층 보건실 앞,경서중학교,126.8584028,37.56121479
서울특별시 송파구 오금로32길 14,정문 경비실,송파삼성래미안아파트,127.1185488,37.50403407
서울특별시 강서구 화곡로63길 40 2층 교무실로비,2층 교무실로비,경복여자고등학교,126.8508233,37.55856036
서울특별시 강북구 한천로144길 7(수유동),사무실 출입구 벽면,패밀리공인중개사사무소,127.0254319,37.64151903
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","8동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 강남구 압구정로71길 9 (청담동),본관 1층 행정실 앞,서울청담초등학교,127.0456382,37.5274088
서울특별시 서초구 남부순환로 2572 (서초동)  총무과,1층 로비,국립외교원,127.0304526,37.48328111
서울특별시 강북구 도봉로 190 강북메디칼약국 (미아동),환자대기석 뒤쪽벽,강북메디칼약국,127.0270037,37.62590424
"서울특별시 중구 소파로2길 24, 리라아트고등학교 (예장동)",2층 보건실 안쪽 입구,리라아트고등학교,126.9882227,37.55713396
서울특별시 강북구 오패산로 130 종로태평양약국 (미아동),약국입구,종로태평양약국,127.0343613,37.61364283
서울특별시 강서구 공항대로39길 39 현관,현관,등명중학교,126.843303,37.56019256
서울특별시 강서구 등촌로51나길 35 보건실,보건실,백석중학교,126.8590472,37.54825066
서울특별시 강북구 월계로 61,진수당 1층 도서관 내 우측 선반위,창문여자중학교,127.0358308,37.61340525
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",202동2,성내삼성아파트,127.125443,37.53083821
서울특별시 용산구 녹사평대로40길 19 교육문화관 수영장,수영장 프론트 앞,이태원초등학교,126.9874269,37.53545393
서울특별시 강남구 도곡로43길 10 (역삼동),1층 현관 로비,역삼중학교,127.0493773,37.49544206
"서울특별시 중구 청구로 6, 금호여자중학교 (신당동)",본관뒷건물 1층 행정실 앞,금호여자중학교,127.0209832,37.55797447
서울특별시 강북구 도봉로13가길 19 (미아동),1층 교무실 출입문 우측 벽면,영훈초등학교,127.0278566,37.61325014
서울특별시 강북구 삼각산로 132 어약국 (수유동),약국 내 안내데스크 좌측 바닥,어약국,127.019012,37.64085488
서울특별시 용산구 청파로 74 용산전자상가 제3 공영주차장,용산전자상가 제3 공영주차장,제3 공영주차장(용산구시설관리공단),126.9595586,37.53278787
"서울특별시 강북구 인수봉로66길 9, 강북구육아종합지원센터 (수유동)",2층 장난감나라 앞,강북구육아종합지원센터,127.0125775,37.64047515
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","7동 3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 강남구 삼성로 29 (개포동),본관 1층 중앙현관 복도 보건실 앞,경기여자고등학교,127.0663058,37.48739858
"서울특별시 강북구 한천로115길 20 번동 번동주공제5단지아파트 (번동, 번동주공5단지아파트)",관리사무소 입구 오른쪽,번동주공5단지아파트,127.0349889,37.63339367
서울특별시 강서구 공항대로39길 115 보건실,보건실,등촌고등학교,126.8449506,37.56237395
서울특별시 송파구 올림픽로 424 올림픽컨벤션센터 대한체육회2층 인사총무부 (방이동),올림픽컨벤션센터 1층,대한체육회,127.1284298,37.51707219
서울특별시 중구 소공로 119 (태평로2가),1층 로비,더플라자호텔,126.9780891,37.56466182
"서울특별시 중구 난계로 141, 서울신당초등학교 (신당동)",1층 보건실 앞 복도 벽,서울신당초등학교,127.0236006,37.56345535
"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",203동2,성내삼성아파트,127.125443,37.53083821
서울특별시 강남구 광평로39길 93 (수서동),3층 교무실 옆,대진디자인고등학교,127.0959799,37.4904287
서울특별시 용산구 녹사평대로40길 19,본관2층 교무실 앞,이태원초등학교,126.9874269,37.53545393
서울특별시 동작구 흑석로 102 중앙대학교병원 (흑석동),응급의료센터,중앙대학교병원,126.9604218,37.50603875
서울특별시 강서구 등촌로39길 71 .,체육관,서울등촌초교,126.8577904,37.54760748
서울특별시 강북구 도봉로 266 포근한요양병원 (미아동),4층 엘레베이터 옆,포근한병원,127.0241723,37.63229778
서울특별시 강북구 인수봉로37길 40 (수유동),중앙현관 본 교무실 옆,수유중학교,127.0103359,37.630918
서울특별시 송파구 오금로35길 17,관리사무소 내,오금현대아파트,127.1262231,37.50448765
"서울특별시 노원구 공릉로58길 24, 서울정민학교 (하계동)",하계1동 2층 보건실 복도,서울정민학교,127.0731668,37.63389579
"서울특별시 강동구 양재대로 1706 (고덕동, 아남아파트)","6동3,4라인",고덕아남아파트,127.1459956,37.55814147
서울특별시 송파구 성내천로47길 38 정문경비실,노인정앞 제3경비초소 내,송파파크데일2단지,127.1581531,37.49591867
서울특별시 강서구 양천로 329 보건실,중앙 현관 복도 게시판 앞,양천초등학교,126.8395549,37.57049111
"서울특별시 중구 동호로15길 93-34, 장원중학교 (신당동)",1층주출입구 복도 행정실앞,장원중학교,127.0059751,37.55394579
서울특별시 강남구 영동대로 643 (삼성동),학생동 1층 중앙현관 배전함 옆,경기고등학교,127.0541633,37.5150197
서울특별시 강동구 풍성로 136,103동1,성내삼성아파트,127.1270068,37.53127581
"서울특별시 강북구 오패산로 290-1, 강북보훈회관 (미아동)",주차장기둥,강북구보훈회관,127.0297981,37.6266491
서울특별시 강서구 강서로45길 70 교무실,1층 중앙현관,화곡중학교,126.8326123,37.54915877
서울특별시 서초구 남부순환로339길 38 (서초동)  중앙현관,중앙현관,서일초등학교,127.0225845,37.48528576
서울특별시 강북구 4.19로 123 (수유동),제2교육관 1층 (통일교육자료센터 앞),통일교육원,127.0026582,37.64214539
서울특별시 중구 을지로 281,배움터 기록관 3F,동대문디자인플라자,127.0115868,37.56705987
"서울특별시 서초구 서초대로65길 13-10(서초동, 서초래미안아파트)",지원센터 내,서초래미안아파트,127.0185991,37.4981401
서울특별시 송파구 오금로32길 14,후문 경비실,송파삼성래미안아파트,127.1185488,37.50403407
서울특별시 송파구 위례광장로 163,관리사무소 내,송파더센트레 아파트,127.1412706,37.47864985
"서울특별시 강서구 마곡서로 33, 서울공진초등학교 (마곡동)",보건실,공진초등학교,126.8226101,37.55783041
서울특별시 강북구 삼양로49길 17,제1도서관 (후관 1층),서울삼양초등학교,127.0160759,37.62344525
서울특별시 관악구 난곡로34길 80 남강고등학교,체육관1층,남강고등학교,126.9248992,37.47170793
서울특별시 서초구 방배천로 91 (방배동)  구산타워 12층 민원실,12층 민원실,건강보험공단서초북부지사,126.9825989,37.48479292
서울특별시 강북구 월계로 221 (번동),2층 보건실 앞 엘레베이터 좌측 벽면,오현초등학교,127.0475275,37.62334921
서울특별시 강남구 역삼로 541 (대치동),보건실 옆,휘문중학교,127.0613935,37.50476137
서울특별시 송파구 올림픽로 565,1층 중앙현관,영파여자고등학교,127.1210665,37.53294875
서울특별시 강북구 도봉로 253 세계로약국 (수유동),안내데스크 옆 좌측 하단부,세계로약국,127.0239906,37.63102706
서울특별시 송파구 동남로18길 9,아파트정문,가락극동아파트,127.1322295,37.49635459
서울특별시 종로구 종로58길 30,보건실입구 복도,서울다솜관광고등학교,127.0178861,37.57169165
"서울특별시 강북구 인수봉로42길 27, 사회적협동조합 강북나눔돌봄센터 (수유동)",1층 출입구,강북나눔돌봄센터,127.0151858,37.63242884
서울특별시 영등포구 경인로 846 롯데백화점 영등포점,롯데백화점 3층 안전도우미센터 내부 입구,롯데백화점영등포점,126.907666,37.51566841
"서울특별시 중구 퇴계로22길 17, 남산초등학교 (남산동2가)",1층 식당 앞,서울남산초등학교,126.9871616,37.56020205
서울특별시 영등포구 당산로41길 23 당산4가현대3차아파트,정문경비실,당산4가현대3차아파트,126.8971366,37.53150143
서울특별시 용산구 청파로 100 건너편 용산전자상가 제2 공영주차장,제2 공영주차장 정산부스 내,제2 공영주차장(용산구시설관리공단),126.9623392,37.53289971
서울특별시 강서구 양천로 11 보건실,보건실,개화초등학교,126.8046463,37.57394288
서울특별시 강북구 오현로 204 (번동),본관 1층 중앙현관,번동초등학교,127.0400388,37.62902214
"서울특별시 중구 퇴계로 375-1, 광희 지구대 (신당동)",1층 지구대 사무실 안쪽,광희지구대,127.0133777,37.56527043
서울특별시 중구 퇴계로34길 28 (전통가옥관리소),정문관리소 관리사무소 내,남산골한옥마을(정문관리소),126.9931785,37.55961151
서울특별시 송파구 마천로61다길 24,1층 보건실 앞 복도,마천초등학교,127.1529497,37.49536358
서울특별시 강서구 허준로 227 보건실 옆,보건실 옆 벽면,세현고등학교,126.8636213,37.56043092
서울특별시 영등포구 영중로 15,지하 1층 신한ATM기 옆 벽면,경방타임스퀘어,126.9043784,37.51687231
"서울특별시 중구 다산로 78, 송도병원 (신당동)",본관 1층,서울송도병원,127.0083822,37.55116796
"서울특별시 서초구 남부순환로 2311-12(방배동, 래미안방배아트힐)",관리사무소,래미안방배아트힐아파트,127.0061071,37.47813243
"서울특별시 강북구 한천로 897, 강북보건소,번2동 주민센터 (번동)",일반구급차 78버 8392,강북구보건소,127.03878,37.63213135
"서울특별시 중구 청구로 64(신당동, 청구 e편한세상)",관리사무소 입구(분양동),청구e편한세상아파트,127.0171398,37.55990573
서울특별시 강남구 압구정로39길 20 (압구정동),중앙현관 로비,압구정고등학교,127.0327123,37.53113414
서울특별시 송파구 올림픽로 326 송파구보건소,구급차 내,송파구보건소,127.1055265,37.51475624
"서울특별시 중랑구 망우로 297, 상봉역 (상봉동)",지하1층 아이센터 맞은편 벽,상봉역,127.0854366,37.59671407
"서울특별시 강서구 까치산로22길 38, 교남학교 (화곡동)",3층 1학년 교실 앞,교남학교,126.8523258,37.54824102
서울특별시 강서구 강서로45길 91-44 보건실,1층 중앙현관,덕원예술고등학교,126.8286394,37.54820336
서울특별시 강북구 솔매로49길 20,정문 경비실,신일중학교,127.0281823,37.62769452
서울특별시 송파구 오금로32길 14,남문 경비실,송파삼성래미안아파트,127.1185488,37.50403407
서울특별시 강북구 솔샘로 195 (미아동),본관 1층 중앙계단 거울 옆,미양초등학교,127.0136614,37.6214028
"서울특별시 중구 다산로 248, 신당파출소 (신당동)",파출소내,중부경찰서 신당파출소,127.0163804,37.5650367
서울특별시 송파구 송파대로38길 8,신관 1층 인성생활부 출입문 우측 벽면,잠실여자고등학교,127.1142289,37.50177385
서울특별시 강서구 수명로1길 84 1층 로비 행정실 옆,1층로비 행정실 옆,수명초등학교,126.8238797,37.55277305
서울특별시 성북구 화랑로18자길 13 (상월곡동) 3층,3층 안내데스크,성북정보도서관,127.0505856,37.60497352
서울특별시 송파구 충민로 120,1층 출입구 자동문 옆,글마루도서관,127.1304785,37.48083485
서울특별시 강북구 솔샘로 239 (미아동),1층 출입구 벽면,더캠프빌딩,127.0194419,37.62004202
서울특별시 강서구 개화동로27길 9 보건실 앞 복도,보건실 앞 복도,방화중학교,126.8070004,37.56511278
서울특별시 영등포구 신풍로 1,지하2층 수영장 입구,영등포제1스포츠센터,126.9063029,37.50053867
서울특별시 송파구 동남로 193 가락쌍용1차아파트,1층 노인정 내,가락쌍용1차,127.1271671,37.49483975
서울특별시 동작구 흑석로 102 중앙대학교병원 (흑석동),다정관 2층,중앙대학교병원,126.9604218,37.50603875
서울특별시 중구 을지로 281,배움터 1F,동대문디자인플라자,127.0115868,37.56705987
서울특별시 송파구 송파대로38길 8 일신여자상업고등학교,2층계단 앞 복도,일신여자상업고등학교,127.1142289,37.50177385
서울특별시 강북구 도봉로 260 운산약국 (미아동),입구 옆,운산약국,127.0244233,37.63170751
서울특별시 강서구 화곡로 403 보건실,1층 중앙 복도,마포중학교,126.8541466,37.55965389
서울특별시 송파구 중대로 247,교무실 옆,오금고등학교,127.1289683,37.50453056
서울특별시 강서구 방화대로47길 9 보건실,1층 중앙현관,강서공업고등학교,126.8162496,37.5755249
"서울특별시 광진구 구천면로 2, 시립광진청소년센터 (광장동)",1층 접수처 옆,광진구민체육센터,127.1062563,37.54631066
서울특별시 송파구 동남로 160 현대1차아파트,16동 경비초소 출입문 옆,현대1차아파트,127.1281726,37.49081113
서울특별시 중구 퇴계로 387,1층 공연장 안내데스크,충무아트센터(중구문화재단),127.0147909,37.56594054
서울특별시 용산구 한강대로23길 55 CGV 용산,6층 로비,CGV용산,126.9647414,37.52977212
서울특별시 중구 소공로 119 (태평로2가),17층 휘트니스,더플라자호텔,126.9780891,37.56466182
서울특별시 노원구 공릉로 166-1,(공릉1동) 1층 승강기 앞 벽면,공릉표준형보건지소,127.0800028,37.62478884
서울특별시 강북구 삼양로74길 39 (수유동),2층 교무실 앞 복도벽면,수유초등학교,127.0202939,37.63125184
서울특별시 강서구 강서로47길 34-10 보건실,1층 중앙현관,명덕여자고등학교,126.8347738,37.55327388
서울특별시 관악구 남부순환로156길 39 성보고등학교,호림관 3층,성보고등학교,126.9192642,37.48000171
서울특별시 강북구 삼양로155길 37-9 (우이동),자기주도 학습실 옆,서라벌중학교,127.0114856,37.65697949
서울특별시 서초구 신반포로 56-7,중앙현관앞,세화여자중학교,126.9932275,37.50219465
서울특별시 강서구 강서로17나길 86 보건실 앞 복도,보건실앞 복도,화원중학교,126.8424065,37.53620281
서울특별시 용산구 효창원로 258,4층 화장실 좌측 벽면,배문중학교,126.9642222,37.54964364
서울특별시 서초구 서초중앙로 200,관리사무소,삼풍아파트,127.0146017,37.498295
